Aggregate Date;municipio;region;connection_type;provider;test_count;performance_sample_count;mean_download_speed_mbps;download_speed;mean_upload_mbps;upload_speed;latency;jitter;mes;año;periodo;sample_count;mean_download_mbps;mean_latency_ms;mean_jitter
2022-08-01;NEIVA;Huila;All Fixed;All Providers Combined;22275;5267.0;85.286;49.755;49.885;28.309;25.0;9.0;8;2022;2022-08;;;;
2022-01-01;VENTAQUEMADA;Boyaca;All Fixed;All Providers Combined;277;89.0;20.385;7.61;23.802;7.694;14.0;19.0;1;2022;2022-01;;;;
2022-08-01;PINILLOS;Bolivar;All Fixed;All Providers Combined;122;46.0;39.023;21.842;20.356;11.592;26.0;4.0;8;2022;2022-08;;;;
2022-08-01;FOMEQUE;Cundinamarca;All Fixed;All Providers Combined;764;268.0;52.578;19.895;54.322;19.549;6.0;6.0;8;2022;2022-08;;;;
2022-09-01;GUEPSA;Santander Department;All Fixed;All Providers Combined;86;42.0;12.04;8.791;9.692;4.17;16.0;18.0;9;2022;2022-09;;;;
2022-10-01;ICONONZO;Tolima;All Fixed;All Providers Combined;77;28.0;24.095;18.951;22.388;18.843;16.0;11.0;10;2022;2022-10;;;;
2022-10-01;MARULANDA;Caldas;All Fixed;All Providers Combined;141;35.0;43.121;16.686;29.331;13.163;32.0;8.0;10;2022;2022-10;;;;
2022-11-01;FORTUL;Arauca;All Fixed;All Providers Combined;84;21.0;33.796;25.398;21.793;13.866;20.0;13.0;11;2022;2022-11;;;;
2022-01-01;SAN LUIS DE CUBARRAL;Meta;All Fixed;All Providers Combined;300;79.0;15.658;4.788;22.61;1.895;8.0;9.0;1;2022;2022-01;;;;
2022-10-01;OIBA;Santander Department;All Fixed;All Providers Combined;318;56.0;21.325;8.158;14.712;6.035;18.0;20.0;10;2022;2022-10;;;;
2022-02-01;CUNDAY;Tolima;All Fixed;All Providers Combined;78;11.0;9.746;3.105;4.55;2.944;18.0;31.0;2;2022;2022-02;;;;
2022-02-01;BETULIA;Santander Department;All Fixed;All Providers Combined;272;73.0;14.829;6.925;10.826;0.881;35.0;17.0;2;2022;2022-02;;;;
2022-07-01;CARACOLI;Antioquia;All Fixed;All Providers Combined;32;20.0;227.731;216.589;122.841;128.237;4.0;0.0;7;2022;2022-07;;;;
2022-09-01;TIBU;North Santander;All Fixed;All Providers Combined;683;78.0;12.768;4.797;8.273;4.691;37.0;54.0;9;2022;2022-09;;;;
2022-10-01;PAMPLONA;North Santander;All Fixed;All Providers Combined;951;245.0;42.68;9.653;34.04;8.068;23.0;15.0;10;2022;2022-10;;;;
2022-03-01;FUNZA;Cundinamarca;All Fixed;All Providers Combined;5913;1737.0;80.094;46.048;42.62;18.31;10.0;7.0;3;2022;2022-03;;;;
2022-04-01;SAN PEDRO DE CARTAGO;Narino;All Fixed;All Providers Combined;828;229.0;56.439;44.012;28.785;19.968;18.0;8.0;4;2022;2022-04;;;;
2022-06-01;PUEBLO NUEVO;Cordoba;All Fixed;All Providers Combined;548;244.0;30.403;20.734;31.42;24.036;21.0;5.0;6;2022;2022-06;;;;
2022-08-01;SAN JERONIMO;Antioquia;All Fixed;All Providers Combined;292;78.0;68.805;12.416;63.472;12.051;7.0;9.0;8;2022;2022-08;;;;
2022-01-01;CONCORDIA;Antioquia;All Fixed;All Providers Combined;82;40.0;14.832;5.676;15.553;1.307;32.0;21.0;1;2022;2022-01;;;;
2022-06-01;NEMOCON;Cundinamarca;All Fixed;All Providers Combined;140;60.0;40.006;13.597;35.281;9.709;6.0;9.0;6;2022;2022-06;;;;
2022-09-01;PITAL;Huila;All Fixed;All Providers Combined;158;25.0;38.456;15.401;34.686;21.036;17.0;11.0;9;2022;2022-09;;;;
2022-01-01;ENTRERRIOS;Antioquia;All Fixed;All Providers Combined;346;134.0;42.036;20.892;21.914;16.376;20.0;7.0;1;2022;2022-01;;;;
2022-04-01;SUAREZ;Cauca Department;All Fixed;All Providers Combined;95;37.0;38.415;15.251;32.496;18.743;19.0;19.0;4;2022;2022-04;;;;
2022-10-01;AIPE;Huila;All Fixed;All Providers Combined;278;85.0;18.838;11.0;15.074;9.246;27.0;29.0;10;2022;2022-10;;;;
2022-02-01;SILVANIA;Cundinamarca;All Fixed;All Providers Combined;691;223.0;75.856;26.654;66.656;18.3;13.0;8.0;2;2022;2022-02;;;;
2022-11-01;GACHANTIVA;Boyaca;All Fixed;All Providers Combined;475;174.0;48.478;35.867;52.483;37.377;12.0;9.0;11;2022;2022-11;;;;
2022-12-01;SOACHA;Cundinamarca;All Fixed;All Providers Combined;28047;9576.0;126.109;97.383;60.399;32.519;10.0;6.0;12;2022;2022-12;;;;
2022-02-01;ENVIGADO;Antioquia;All Fixed;All Providers Combined;17118;5681.0;100.198;78.7;34.7;13.841;10.0;4.0;2;2022;2022-02;;;;
2022-07-01;ANZA;Antioquia;All Fixed;All Providers Combined;44;20.0;35.876;3.267;18.799;0.714;32.0;21.0;7;2022;2022-07;;;;
2022-01-01;SAN JUAN DE ARAMA;Meta;All Fixed;All Providers Combined;249;76.0;36.235;10.963;38.71;10.986;7.0;8.0;1;2022;2022-01;;;;
2022-06-01;TURBO;Antioquia;All Fixed;All Providers Combined;348;97.0;54.456;22.466;14.298;9.929;20.0;10.0;6;2022;2022-06;;;;
2022-07-01;SUAZA;Huila;All Fixed;All Providers Combined;458;86.0;9.679;4.89;6.687;0.939;37.0;52.0;7;2022;2022-07;;;;
2022-08-01;LA VICTORIA;Valle del Cauca;All Fixed;All Providers Combined;55;17.0;44.306;36.863;57.081;36.858;13.0;10.0;8;2022;2022-08;;;;
2022-06-01;SAMANA;Caldas;All Fixed;All Providers Combined;140;51.0;61.994;17.661;43.823;10.145;14.0;6.0;6;2022;2022-06;;;;
2022-03-01;SAN ANDRES;San Andrés and Providencia;All Fixed;All Providers Combined;780;136.0;23.689;9.991;20.225;4.865;10.0;13.0;3;2022;2022-03;;;;
2022-04-01;OIBA;Santander Department;All Fixed;All Providers Combined;879;260.0;30.797;22.296;25.786;10.698;12.0;7.0;4;2022;2022-04;;;;
2022-07-01;SANTANDER DE QUILICHAO;Cauca Department;All Fixed;All Providers Combined;2960;778.0;69.86;37.014;28.909;20.899;20.0;11.0;7;2022;2022-07;;;;
2022-10-01;ZONA BANANERA;Magdalena;All Fixed;All Providers Combined;80;45.0;64.601;32.284;30.471;21.343;23.0;5.0;10;2022;2022-10;;;;
2022-11-01;VENADILLO;Tolima;All Fixed;All Providers Combined;117;31.0;87.638;17.668;65.648;17.889;10.0;4.0;11;2022;2022-11;;;;
2022-01-01;ARBOLEDA;Narino;All Fixed;All Providers Combined;247;57.0;22.158;9.785;26.292;11.208;24.0;21.0;1;2022;2022-01;;;;
2022-03-01;SABANAGRANDE;Atlantico;All Fixed;All Providers Combined;172;66.0;16.413;10.558;10.314;10.577;74.0;18.0;3;2022;2022-03;;;;
2022-10-01;NATAGA;Huila;All Fixed;All Providers Combined;36;10.0;15.389;8.911;22.546;20.208;10.0;19.0;10;2022;2022-10;;;;
2022-11-01;PALMAR;Santander Department;All Fixed;All Providers Combined;78;26.0;66.999;19.219;65.564;21.482;11.0;5.0;11;2022;2022-11;;;;
2022-12-01;CACERES;Antioquia;All Fixed;All Providers Combined;33;11.0;5.921;3.558;4.563;3.704;37.0;67.0;12;2022;2022-12;;;;
2022-01-01;ALGARROBO;Magdalena;All Fixed;All Providers Combined;46;13.0;14.347;9.901;6.401;2.912;56.0;33.0;1;2022;2022-01;;;;
2022-01-01;LA CUMBRE;Valle del Cauca;All Fixed;All Providers Combined;143;57.0;127.444;83.793;129.128;89.453;18.0;10.0;1;2022;2022-01;;;;
2022-02-01;GOMEZ PLATA;Antioquia;All Fixed;All Providers Combined;95;51.0;87.225;23.847;23.576;4.471;20.0;4.0;2;2022;2022-02;;;;
2022-03-01;CONDOTO;Choco;All Fixed;All Providers Combined;60;12.0;12.165;13.277;6.047;4.32;26.0;52.0;3;2022;2022-03;;;;
2022-07-01;BUENAVISTA;Quindio;All Fixed;All Providers Combined;56;9.0;7.726;8.453;7.333;8.312;40.0;69.0;7;2022;2022-07;;;;
2022-10-01;EL RETEN;Magdalena;All Fixed;All Providers Combined;730;270.0;9.578;5.58;9.895;5.799;41.0;8.0;10;2022;2022-10;;;;
2022-02-01;ARMENIA;Antioquia;All Fixed;All Providers Combined;2170;797.0;87.226;63.136;39.31;16.572;19.0;5.0;2;2022;2022-02;;;;
2022-03-01;SAN ANDRES DE SOTAVENTO;Cordoba;All Fixed;All Providers Combined;62;23.0;11.162;4.689;7.784;0.935;37.0;33.0;3;2022;2022-03;;;;
2022-06-01;SAN ESTANISLAO;Bolivar;All Fixed;All Providers Combined;44;5.0;18.47;8.068;10.353;5.265;12.0;5.0;6;2022;2022-06;;;;
2022-07-01;DABEIBA;Antioquia;All Fixed;All Providers Combined;44;24.0;6.505;5.373;5.719;4.521;21.0;15.0;7;2022;2022-07;;;;
2022-11-01;LA PENA;Cundinamarca;All Fixed;All Providers Combined;50;26.0;106.654;89.763;63.62;57.694;11.0;4.0;11;2022;2022-11;;;;
2022-03-01;SILVANIA;Cundinamarca;All Fixed;All Providers Combined;1295;344.0;93.237;30.982;88.986;29.544;10.0;6.0;3;2022;2022-03;;;;
2022-06-01;SAN PEDRO;Valle del Cauca;All Fixed;All Providers Combined;750;296.0;116.755;31.49;101.125;34.667;22.0;7.0;6;2022;2022-06;;;;
2022-06-01;LA MONTANITA;Caquetá;All Fixed;All Providers Combined;287;69.0;14.778;9.277;15.233;9.588;33.0;33.0;6;2022;2022-06;;;;
2022-03-01;SAN PEDRO DE CARTAGO;Narino;All Fixed;All Providers Combined;746;235.0;57.18;34.799;27.135;15.856;21.0;9.0;3;2022;2022-03;;;;
2022-06-01;SAN JUAN NEPOMUCENO;Bolivar;All Fixed;All Providers Combined;204;48.0;11.172;9.379;5.35;3.991;393.0;44.0;6;2022;2022-06;;;;
2022-07-01;BOLIVAR;Valle del Cauca;All Fixed;All Providers Combined;441;171.0;92.955;60.454;35.775;19.148;22.0;6.0;7;2022;2022-07;;;;
2022-08-01;VILLAVIEJA;Huila;All Fixed;All Providers Combined;50;35.0;22.859;10.514;24.093;17.572;34.0;8.0;8;2022;2022-08;;;;
2022-09-01;ICONONZO;Tolima;All Fixed;All Providers Combined;59;26.0;99.843;64.672;75.521;51.601;9.0;6.0;9;2022;2022-09;;;;
2022-01-01;GUADALUPE;Santander Department;All Fixed;All Providers Combined;223;85.0;21.754;11.693;20.751;11.233;16.0;9.0;1;2022;2022-01;;;;
2022-03-01;GUATEQUE;Boyaca;All Fixed;All Providers Combined;107;20.0;16.874;12.833;15.034;12.069;8.0;10.0;3;2022;2022-03;;;;
2022-05-01;OIBA;Santander Department;All Fixed;All Providers Combined;964;295.0;38.362;28.922;30.538;12.49;14.0;6.0;5;2022;2022-05;;;;
2022-09-01;SUTAMARCHAN;Boyaca;All Fixed;All Providers Combined;72;22.0;19.619;18.42;18.131;13.987;10.0;14.0;9;2022;2022-09;;;;
2022-11-01;SIBATE;Cundinamarca;All Fixed;All Providers Combined;935;277.0;37.766;18.429;42.242;22.098;5.0;9.0;11;2022;2022-11;;;;
2022-09-01;TABIO;Cundinamarca;All Fixed;All Providers Combined;1618;703.0;121.701;79.172;95.901;36.23;8.0;6.0;9;2022;2022-09;;;;
2022-05-01;PIJAO;Quindio;All Fixed;All Providers Combined;43;5.0;3.548;2.459;2.276;1.833;76.0;48.0;5;2022;2022-05;;;;
2022-02-01;TENERIFE;Magdalena;All Fixed;All Providers Combined;55;10.0;25.003;14.794;52.064;49.544;17.0;14.0;2;2022;2022-02;;;;
2022-10-01;LEBRIJA;Santander Department;All Fixed;All Providers Combined;2054;907.0;112.225;76.056;50.819;31.639;16.0;6.0;10;2022;2022-10;;;;
2022-11-01;AMAGA;Antioquia;All Fixed;All Providers Combined;297;67.0;33.034;18.896;30.04;18.701;11.0;15.0;11;2022;2022-11;;;;
2022-04-01;TORO;Valle del Cauca;All Fixed;All Providers Combined;62;17.0;15.32;10.774;21.2;12.577;18.0;23.0;4;2022;2022-04;;;;
2022-12-01;TIBACUY;Cundinamarca;All Fixed;All Providers Combined;71;16.0;67.429;14.767;65.761;9.052;10.0;9.0;12;2022;2022-12;;;;
2022-12-01;MAICAO;La Guajira;All Fixed;All Providers Combined;1406;264.0;76.269;38.716;84.17;61.484;10.0;8.0;12;2022;2022-12;;;;
2022-03-01;CUNDAY;Tolima;All Fixed;All Providers Combined;55;9.0;13.799;5.592;11.725;1.849;26.0;60.0;3;2022;2022-03;;;;
2022-06-01;SUCRE;Sucre;All Fixed;All Providers Combined;160;42.0;50.454;27.149;23.729;12.123;25.0;3.0;6;2022;2022-06;;;;
2022-07-01;MUTATA;Antioquia;All Fixed;All Providers Combined;39;19.0;8.043;5.05;9.578;0.833;27.0;24.0;7;2022;2022-07;;;;
2022-10-01;LA JAGUA DE IBIRICO;Cesar;All Fixed;All Providers Combined;210;37.0;25.117;24.974;32.201;33.748;7.0;3.0;10;2022;2022-10;;;;
2022-12-01;JENESANO;Boyaca;All Fixed;All Providers Combined;62;20.0;28.668;5.439;21.749;4.441;10.0;25.0;12;2022;2022-12;;;;
2022-10-01;VALLE DE SAN JOSE;Santander Department;All Fixed;All Providers Combined;151;24.0;12.082;6.344;7.999;3.149;14.0;7.0;10;2022;2022-10;;;;
2022-10-01;VILLAVICENCIO;Meta;All Fixed;All Providers Combined;26130;7348.0;124.598;88.59;88.669;32.978;10.0;6.0;10;2022;2022-10;;;;
2022-11-01;BOGOTA;Bogota;All Fixed;All Providers Combined;728979;226922.0;134.338;95.076;98.001;39.368;8.0;4.0;11;2022;2022-11;;;;
2022-12-01;PINCHOTE;Santander Department;All Fixed;All Providers Combined;178;73.0;28.386;16.146;20.986;9.358;13.0;12.0;12;2022;2022-12;;;;
2022-05-01;RICAURTE;Cundinamarca;All Fixed;All Providers Combined;562;239.0;84.051;53.809;32.837;21.994;13.0;6.0;5;2022;2022-05;;;;
2022-11-01;ANDALUCIA;Valle del Cauca;All Fixed;All Providers Combined;189;55.0;33.765;10.232;25.661;11.396;24.0;16.0;11;2022;2022-11;;;;
2022-12-01;SANTA BARBARA;Antioquia;All Fixed;All Providers Combined;206;74.0;87.651;31.622;25.728;19.206;16.0;7.0;12;2022;2022-12;;;;
2022-03-01;CHAGUANI;Cundinamarca;All Fixed;All Providers Combined;74;32.0;113.544;58.158;112.855;61.509;10.0;3.0;3;2022;2022-03;;;;
2022-01-01;ARMENIA;Antioquia;All Fixed;All Providers Combined;849;372.0;77.308;55.488;27.805;11.914;17.0;5.0;1;2022;2022-01;;;;
2022-07-01;ELIAS;Huila;All Fixed;All Providers Combined;140;65.0;33.015;8.192;21.413;4.738;17.0;7.0;7;2022;2022-07;;;;
2022-08-01;JUAN DE ACOSTA;Atlantico;All Fixed;All Providers Combined;106;14.0;29.579;30.464;33.483;31.173;5.0;6.0;8;2022;2022-08;;;;
2022-11-01;RAGONVALIA;North Santander;All Fixed;All Providers Combined;105;17.0;92.403;90.174;63.216;76.734;24.0;8.0;11;2022;2022-11;;;;
2022-04-01;SAN JACINTO;Bolivar;All Fixed;All Providers Combined;2082;731.0;82.421;57.774;43.827;26.973;14.0;8.0;4;2022;2022-04;;;;
2022-08-01;FILANDIA;Quindio;All Fixed;All Providers Combined;182;69.0;44.631;19.723;19.592;11.894;24.0;12.0;8;2022;2022-08;;;;
2022-05-01;PUERTO CONCORDIA;Meta;All Fixed;All Providers Combined;250;37.0;22.453;6.626;29.092;3.638;17.0;48.0;5;2022;2022-05;;;;
2022-11-01;SAN SEBASTIAN DE BUENAVISTA;Magdalena;All Fixed;All Providers Combined;49;29.0;41.79;11.442;18.675;9.632;34.0;9.0;11;2022;2022-11;;;;
2022-05-01;CHAPARRAL;Tolima;All Fixed;All Providers Combined;342;81.0;47.16;12.46;29.189;10.228;22.0;19.0;5;2022;2022-05;;;;
2022-10-01;SIMACOTA;Santander Department;All Fixed;All Providers Combined;216;51.0;33.652;10.657;29.665;11.4;14.0;10.0;10;2022;2022-10;;;;
2022-12-01;SARDINATA;North Santander;All Fixed;All Providers Combined;173;28.0;27.664;11.272;21.789;6.081;28.0;16.0;12;2022;2022-12;;;;
2022-02-01;CISNEROS;Antioquia;All Fixed;All Providers Combined;37;16.0;6.53;6.029;2.55;0.737;30.0;33.0;2;2022;2022-02;;;;
2022-03-01;AMBALEMA;Tolima;All Fixed;All Providers Combined;176;91.0;132.59;74.547;96.295;33.279;10.0;2.0;3;2022;2022-03;;;;
2022-02-01;EL CASTILLO;Meta;All Fixed;All Providers Combined;252;72.0;36.861;13.841;43.112;15.692;8.0;3.0;2;2022;2022-02;;;;
2022-06-01;ARANZAZU;Caldas;All Fixed;All Providers Combined;193;47.0;15.173;5.778;12.176;2.74;12.0;23.0;6;2022;2022-06;;;;
2022-06-01;GUEPSA;Santander Department;All Fixed;All Providers Combined;104;45.0;32.703;9.595;14.935;6.567;17.0;10.0;6;2022;2022-06;;;;
2022-06-01;SUAN;Atlantico;All Fixed;All Providers Combined;262;62.0;20.137;9.529;21.588;8.451;14.0;12.0;6;2022;2022-06;;;;
2022-11-01;TOTORO;Cauca Department;All Fixed;All Providers Combined;176;37.0;24.328;7.205;26.374;3.827;28.0;34.0;11;2022;2022-11;;;;
2022-05-01;RIONEGRO;Santander Department;All Fixed;All Providers Combined;1126;474.0;100.673;46.537;86.052;36.229;31.0;6.0;5;2022;2022-05;;;;
2022-04-01;TUTA;Boyaca;All Fixed;All Providers Combined;190;105.0;69.878;7.363;63.372;3.027;26.0;14.0;4;2022;2022-04;;;;
2022-07-01;RAQUIRA;Boyaca;All Fixed;All Providers Combined;56;9.0;13.725;6.406;13.889;6.825;20.0;26.0;7;2022;2022-07;;;;
2022-05-01;ANZOATEGUI;Tolima;All Fixed;All Providers Combined;114;21.0;51.642;7.942;47.977;7.952;26.0;24.0;5;2022;2022-05;;;;
2022-07-01;EL AGUILA;Valle del Cauca;All Fixed;All Providers Combined;43;6.0;5.797;4.459;17.473;8.698;29.0;42.0;7;2022;2022-07;;;;
2022-07-01;FIRAVITOBA;Boyaca;All Fixed;All Providers Combined;71;20.0;13.399;8.324;13.776;5.566;22.0;23.0;7;2022;2022-07;;;;
2022-02-01;MORALES;Bolivar;All Fixed;All Providers Combined;226;45.0;6.18;4.962;2.132;1.6;34.0;69.0;2;2022;2022-02;;;;
2022-03-01;SAN FERNANDO;Bolivar;All Fixed;All Providers Combined;55;12.0;18.827;10.758;5.305;2.987;30.0;29.0;3;2022;2022-03;;;;
2022-05-01;SANTA BARBARA;Santander Department;All Fixed;All Providers Combined;212;47.0;29.628;16.395;32.483;16.768;11.0;2.0;5;2022;2022-05;;;;
2022-03-01;CUMBAL;Narino;All Fixed;All Providers Combined;75;18.0;7.657;8.19;9.947;9.571;14.0;11.0;3;2022;2022-03;;;;
2022-03-01;TRUJILLO;Valle del Cauca;All Fixed;All Providers Combined;249;55.0;34.24;5.806;27.999;1.692;35.0;26.0;3;2022;2022-03;;;;
2022-02-01;IPIALES;Narino;All Fixed;All Providers Combined;2494;593.0;62.486;23.392;60.396;20.709;25.0;7.0;2;2022;2022-02;;;;
2022-10-01;CALAMAR;Bolivar;All Fixed;All Providers Combined;365;139.0;23.724;11.239;14.095;4.455;50.0;11.0;10;2022;2022-10;;;;
2022-11-01;MACEO;Antioquia;All Fixed;All Providers Combined;106;42.0;109.889;21.149;48.196;21.309;12.0;10.0;11;2022;2022-11;;;;
2022-09-01;SANTA ROSA DE VITERBO;Boyaca;All Fixed;All Providers Combined;181;51.0;11.774;9.819;10.263;4.885;14.0;13.0;9;2022;2022-09;;;;
2022-03-01;ARBOLEDAS;North Santander;All Fixed;All Providers Combined;290;106.0;31.105;9.366;22.998;8.174;29.0;11.0;3;2022;2022-03;;;;
2022-02-01;TAUSA;Cundinamarca;All Fixed;All Providers Combined;84;45.0;91.553;53.704;83.478;29.045;9.0;4.0;2;2022;2022-02;;;;
2022-05-01;EL CALVARIO;Meta;All Fixed;All Providers Combined;108;36.0;52.312;16.88;46.031;19.035;10.0;17.0;5;2022;2022-05;;;;
2022-10-01;FUENTE DE ORO;Meta;All Fixed;All Providers Combined;270;73.0;16.47;14.399;14.651;9.915;8.0;6.0;10;2022;2022-10;;;;
2022-11-01;LEJANIAS;Meta;All Fixed;All Providers Combined;30;12.0;48.144;40.014;47.758;43.502;13.0;3.0;11;2022;2022-11;;;;
2022-03-01;EL CASTILLO;Meta;All Fixed;All Providers Combined;141;11.0;12.817;5.847;12.438;6.539;14.0;21.0;3;2022;2022-03;;;;
2022-12-01;TIERRALTA;Cordoba;All Fixed;All Providers Combined;288;47.0;19.013;9.788;14.744;5.867;29.0;25.0;12;2022;2022-12;;;;
2022-10-01;JERUSALEN;Cundinamarca;All Fixed;All Providers Combined;100;46.0;99.665;76.071;70.106;14.818;13.0;3.0;10;2022;2022-10;;;;
2022-11-01;SARDINATA;North Santander;All Fixed;All Providers Combined;409;85.0;43.85;12.029;51.836;13.176;20.0;19.0;11;2022;2022-11;;;;
2022-12-01;VENTAQUEMADA;Boyaca;All Fixed;All Providers Combined;175;65.0;46.059;12.033;50.591;13.351;11.0;15.0;12;2022;2022-12;;;;
2022-05-01;SAN CARLOS;Antioquia;All Fixed;All Providers Combined;551;240.0;134.075;84.356;88.708;67.191;12.0;4.0;5;2022;2022-05;;;;
2022-06-01;HELICONIA;Antioquia;All Fixed;All Providers Combined;33;14.0;24.811;15.975;19.216;2.292;22.0;15.0;6;2022;2022-06;;;;
2022-06-01;ALVARADO;Tolima;All Fixed;All Providers Combined;105;25.0;32.425;9.679;24.002;9.776;11.0;11.0;6;2022;2022-06;;;;
2022-12-01;HOBO;Huila;All Fixed;All Providers Combined;96;44.0;138.877;76.539;120.107;54.423;16.0;8.0;12;2022;2022-12;;;;
2022-12-01;SOTAQUIRA;Boyaca;All Fixed;All Providers Combined;273;75.0;57.814;14.505;56.624;12.376;18.0;17.0;12;2022;2022-12;;;;
2022-01-01;SABANALARGA;Antioquia;All Fixed;All Providers Combined;104;34.0;55.401;13.849;35.914;9.263;11.0;10.0;1;2022;2022-01;;;;
2022-04-01;SAN LUIS;Tolima;All Fixed;All Providers Combined;76;25.0;20.37;10.691;15.777;9.639;26.0;19.0;4;2022;2022-04;;;;
2022-05-01;SUSA;Cundinamarca;All Fixed;All Providers Combined;63;33.0;53.464;37.444;46.218;32.977;8.0;11.0;5;2022;2022-05;;;;
2022-09-01;PUERTO ASIS;Putumayo;All Fixed;All Providers Combined;1109;223.0;21.785;16.305;19.755;15.263;14.0;8.0;9;2022;2022-09;;;;
2022-03-01;SOTAQUIRA;Boyaca;All Fixed;All Providers Combined;93;38.0;45.168;7.967;35.977;5.164;20.0;12.0;3;2022;2022-03;;;;
2022-06-01;AIPE;Huila;All Fixed;All Providers Combined;321;110.0;30.217;10.561;23.799;9.787;21.0;9.0;6;2022;2022-06;;;;
2022-06-01;MAICAO;La Guajira;All Fixed;All Providers Combined;594;151.0;41.192;9.76;47.482;6.791;28.0;11.0;6;2022;2022-06;;;;
2022-08-01;ARMERO;Tolima;All Fixed;All Providers Combined;124;26.0;71.46;25.303;54.023;24.356;11.0;5.0;8;2022;2022-08;;;;
2022-09-01;SILVANIA;Cundinamarca;All Fixed;All Providers Combined;416;97.0;68.136;21.572;53.471;18.841;11.0;10.0;9;2022;2022-09;;;;
2022-10-01;SAN FRANCISCO;Antioquia;All Fixed;All Providers Combined;278;81.0;108.846;33.013;39.35;22.084;28.0;8.0;10;2022;2022-10;;;;
2022-03-01;SAN JUAN DE ARAMA;Meta;All Fixed;All Providers Combined;107;55.0;28.99;16.788;37.75;13.537;11.0;5.0;3;2022;2022-03;;;;
2022-12-01;SAN PEDRO DE LOS MILAGROS;Antioquia;All Fixed;All Providers Combined;733;147.0;92.729;26.173;68.494;22.249;20.0;11.0;12;2022;2022-12;;;;
2022-01-01;PUPIALES;Narino;All Fixed;All Providers Combined;40;10.0;11.838;6.849;17.62;0.945;51.0;58.0;1;2022;2022-01;;;;
2022-02-01;LERIDA;Tolima;All Fixed;All Providers Combined;267;124.0;98.01;49.376;82.336;49.174;11.0;3.0;2;2022;2022-02;;;;
2022-04-01;GRANADA;Cundinamarca;All Fixed;All Providers Combined;226;72.0;89.747;20.584;77.448;18.903;10.0;10.0;4;2022;2022-04;;;;
2022-10-01;MUTATA;Antioquia;All Fixed;All Providers Combined;33;16.0;113.165;12.71;70.894;14.684;12.0;3.0;10;2022;2022-10;;;;
2022-10-01;TURBANA;Bolivar;All Fixed;All Providers Combined;71;13.0;12.988;13.885;17.059;19.925;9.0;22.0;10;2022;2022-10;;;;
2022-03-01;SAHAGUN;Cordoba;All Fixed;All Providers Combined;1181;303.0;31.257;19.94;22.274;19.86;22.0;6.0;3;2022;2022-03;;;;
2022-06-01;AYAPEL;Cordoba;All Fixed;All Providers Combined;42;10.0;12.218;9.751;2.582;2.498;47.0;26.0;6;2022;2022-06;;;;
2022-08-01;VEGACHI;Antioquia;All Fixed;All Providers Combined;75;22.0;63.965;19.884;71.854;27.616;8.0;13.0;8;2022;2022-08;;;;
2022-08-01;YACOPI;Cundinamarca;All Fixed;All Providers Combined;242;55.0;68.245;28.439;61.511;25.113;11.0;3.0;8;2022;2022-08;;;;
2022-12-01;ALMAGUER;Cauca Department;All Fixed;All Providers Combined;149;22.0;20.484;7.865;15.822;8.231;36.0;38.0;12;2022;2022-12;;;;
2022-04-01;APULO;Cundinamarca;All Fixed;All Providers Combined;74;30.0;24.527;8.154;16.676;6.73;21.0;36.0;4;2022;2022-04;;;;
2022-03-01;HELICONIA;Antioquia;All Fixed;All Providers Combined;80;19.0;11.496;7.942;12.432;4.822;21.0;6.0;3;2022;2022-03;;;;
2022-06-01;ANORI;Antioquia;All Fixed;All Providers Combined;95;38.0;150.368;93.404;81.568;81.299;11.0;3.0;6;2022;2022-06;;;;
2022-09-01;BELEN;Boyaca;All Fixed;All Providers Combined;67;5.0;12.414;4.122;15.236;5.173;17.0;20.0;9;2022;2022-09;;;;
2022-03-01;MADRID;Cundinamarca;All Fixed;All Providers Combined;7617;2084.0;96.613;58.239;77.68;28.156;9.0;6.0;3;2022;2022-03;;;;
2022-04-01;SUCRE;Sucre;All Fixed;All Providers Combined;180;62.0;37.734;25.748;12.824;6.283;29.0;6.0;4;2022;2022-04;;;;
2022-01-01;CHIPAQUE;Cundinamarca;All Fixed;All Providers Combined;322;75.0;13.56;5.637;9.45;4.706;25.0;40.0;1;2022;2022-01;;;;
2022-12-01;EL CASTILLO;Meta;All Fixed;All Providers Combined;53;5.0;9.116;4.0;10.07;2.585;47.0;58.0;12;2022;2022-12;;;;
2022-01-01;REMOLINO;Magdalena;All Fixed;All Providers Combined;157;69.0;21.023;5.975;16.063;5.35;15.0;15.0;1;2022;2022-01;;;;
2022-06-01;PUEBLOVIEJO;Magdalena;All Fixed;All Providers Combined;376;162.0;30.679;8.615;21.13;6.165;37.0;15.0;6;2022;2022-06;;;;
2022-09-01;SAN ANTONIO;Tolima;All Fixed;All Providers Combined;56;12.0;7.708;3.925;4.871;4.08;32.0;28.0;9;2022;2022-09;;;;
